Time,Species.1,Species.2,Species.3,Species.4,Species.5,Species.6,Species.7
378,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
378.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
378.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
378.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
378.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
378.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
378.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
378.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
378.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
378.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
379,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
379.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
379.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
379.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
379.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
379.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
379.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
379.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
379.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
379.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
380,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
380.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
380.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
380.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
380.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
380.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
380.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
380.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
380.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
380.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
381,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
381.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
381.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
381.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
381.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
381.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
381.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
381.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
381.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
381.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
382,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
382.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
382.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
382.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
382.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
382.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
382.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
382.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
382.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
382.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
383,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
383.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
383.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
383.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
383.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
383.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
383.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
383.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
383.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
383.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
384,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
384.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
384.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
384.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
384.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
384.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
384.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
384.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
384.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
384.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
385,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
385.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
385.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
385.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
385.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
385.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
385.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
385.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
385.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
385.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
386,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
386.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
386.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
386.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
386.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
386.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
386.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
386.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
386.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
386.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
387,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
387.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
387.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
387.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
387.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
387.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
387.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
387.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
387.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
387.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
388,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
388.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
388.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
388.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
388.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
388.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
388.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
388.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
388.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
388.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
389,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
389.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
389.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
389.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
389.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
389.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
389.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
389.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
389.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
389.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
390,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
390.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
390.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
390.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
390.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
390.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
390.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
390.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
390.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
390.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
391,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
391.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
391.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
391.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
391.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
391.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
391.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
391.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
391.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
391.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
392,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
392.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
392.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
392.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
392.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
392.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
392.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
392.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
392.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
392.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
393,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
393.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
393.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
393.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
393.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
393.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
393.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
393.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
393.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
393.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
394,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
394.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
394.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
394.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
394.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
394.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
394.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
394.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
394.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
394.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
395,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
395.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
395.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
395.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
395.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
395.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
395.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
395.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
395.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
395.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
396,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
396.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
396.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
396.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
396.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
396.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
396.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
396.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
396.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
396.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
397,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
397.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
397.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
397.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
397.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
397.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
397.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
397.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
397.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
397.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
398,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
398.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
398.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
398.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
398.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
398.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
398.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
398.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
398.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
398.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
399,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
399.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
399.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
399.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
399.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
399.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
399.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
399.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
399.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
399.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
400,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
400.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
400.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
400.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
400.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
400.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
400.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
400.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
400.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
400.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
401,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
401.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
401.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
401.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
401.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
401.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
401.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
401.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
401.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
401.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
402,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
402.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
402.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
402.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
402.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
402.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
402.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
402.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
402.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
402.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
403,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
403.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
403.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
403.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
403.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
403.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
403.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
403.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
403.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
403.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
404,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
404.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
404.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
404.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
404.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
404.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
404.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
404.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
404.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
404.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
405,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
405.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
405.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
405.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
405.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
405.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
405.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
405.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
405.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
405.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
406,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
406.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
406.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
406.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
406.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
406.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
406.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
406.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
406.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
406.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
407,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
407.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
407.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
407.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
407.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
407.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
407.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
407.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
407.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
407.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
408,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
408.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
408.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
408.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
408.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
408.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
408.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
408.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
408.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
408.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
409,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
409.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
409.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
409.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
409.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
409.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
409.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
409.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
409.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
409.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
410,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
410.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
410.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
410.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
410.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
410.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
410.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
410.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
410.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
410.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
411,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
411.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
411.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
411.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
411.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
411.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
411.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
411.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
411.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
411.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
412,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
412.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
412.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
412.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
412.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
412.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
412.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
412.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
412.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
412.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
413,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
413.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
413.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
413.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
413.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
413.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
413.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
413.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
413.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
